STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMC,ACMC_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSC,ACSC_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00003813,6/27/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",333,",,0",211,",,0",,,,,,,,,,,,,,,,,19,",,X",1647,",,X",,,,,,,,,1646,",,X",,,,,,,,,,,,,810,",,X",,,210,",,X",210,",,X",,,,,,,0,",,0",,,98,",,X",125,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,6/28/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",344,",,0",189,",,0",,,,,,,,,,,,,,,,,16,",,X",2122,",,X",,,,,,,,,1429,",,X",,,,,,,,,,,,,758,",,X",,,50,",,X",20,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,6/29/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",317,",,0",194,",,0",,,,,,,,,,,,,,,,,17,",,X",2047,",,X",,,,,,,,,804,",,X",,,,,,,,,,,,,270,",,X",,,30,",,X",40,",,X",,,,,,,0,",,0",,,40,",,X",49,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,6/30/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",277,",,0,2400",0,",,0",0,",,0",339,",,0",194,",,0",,,,,,,,,,,,,,,,,17,",,X",1931,",,X",,,,,,,,,1931,",,X",,,,,,,,,,,,,481,",,X",,,250,",,X",260,",,X",,,,,,,0,",,0",,,130,",,X",161,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/1/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",5,",,0,2400",0,",,0",0,",,0",294,",,0",206,",,0",,,,,,,,,,,,,,,,,29,",,X",1757,",,X",,,,,,,,,1747,",,X",,,,,,,,,,,,,511,",,X",,,270,",,X",250,",,X",,,,,,,0,",,0",,,72,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/2/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",3,",,0,2400",0,",,0",0,",,0",311,",,0",211,",,0",,,,,,,,,,,,,,,,,24,",,X",744,",,X",,,,,,,,,1944,",,X",,,,,,,,,,,,,522,",,X",,,240,",,X",210,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/3/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",322,",,0",228,",,0",,,,,,,,,,,,,,,,,17,",,X",1719,",,X",,,,,,,,,1720,",,X",,,,,,,,,,,,,488,",,X",,,230,",,X",240,",,X",,,,,,,0,",,0",,,80,",,X",98,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/4/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",317,",,0",211,",,0",,,,,,,,,,,,,,,,,17,",,X",624,",,X",,,,,,,,,623,",,X",,,,,,,,,,,,,695,",,X",,,250,",,X",250,",,X",,,,,,,0,",,0",,,49,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/5/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",344,",,0",206,",,0",,,,,,,,,,,,,,,,,14,",,X",1617,",,X",,,,,,,,,1617,",,X",,,,,,,,,,,,,840,",,X",,,210,",,X",210,",,X",,,,,,,0,",,0",,,49,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/6/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",350,",,0",211,",,0",,,,,,,,,,,,,,,,,20,",,X",1505,",,X",,,,,,,,,1529,",,X",,,,,,,,,,,,,848,",,X",,,230,",,X",210,",,X",,,,,,,0,",,0",,,58,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/7/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",339,",,0",200,",,0",,,,,,,,,,,,,,,,,30,",,X",1722,",,X",,,,,,,,,1338,",,X",,,,,,,,,,,,,852,",,X",,,340,",,X",270,",,X",,,,,,,0,",,0",,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/8/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",333,",,0",183,",,0",,,,,,,,,,,,,,,,,26,",,X",1501,",,X",,,,,,,,,1319,",,X",,,,,,,,,,,,,852,",,X",,,330,",,X",10,",,X",,,,,,,0,",,0",,,58,",,X",76,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/9/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",344,",,0",167,",,0",,,,,,,,,,,,,,,,,13,",,X",1608,",,X",,,,,,,,,1608,",,X",,,,,,,,,,,,,,,,,290,",,X",290,",,X",,,,,,,0,",,0",,,103,",,X",134,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/10/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",350,",,0",200,",,0",,,,,,,,,,,,,,,,,12,",,X",1408,",,X",,,,,,,,,1408,",,X",,,,,,,,,,,,,840,",,X",,,160,",,X",160,",,X",,,,,,,0,",,0",,,45,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/11/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",18,",,0,2400",0,",,0",0,",,0",372,",,0",211,",,0",,,,,,,,,,,,,,,,,18,",,X",1922,",,X",,,,,,,,,1141,",,X",,,,,,,,,,,,,664,",,X",,,120,",,X",60,",,X",,,,,,,0,",,0",,,49,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/12/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",25,",,0,2400",0,",,0",0,",,0",361,",,0",206,",,0",,,,,,,,,,,,,,,,,34,",,X",28,",,X",,,,,,,,,23,",,X",,,,,,,,,,,,,848,",,X",,,90,",,X",80,",,X",,,,,,,0,",,0",,,107,",,X",134,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/13/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",350,",,0",206,",,0",,,,,,,,,,,,,,,,,30,",,X",1525,",,X",,,,,,,,,1613,",,X",,,,,,,,,,,,,775,",,X",,,70,",,X",100,",,X",,,,,,,0,",,0",,,67,",,X",94,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/14/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",350,",,0",206,",,0",,,,,,,,,,,,,,,,,19,",,X",1414,",,X",,,,,,,,,1259,",,X",,,,,,,,,,,,,776,",,X",,,50,",,X",40,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/15/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",367,",,0",244,",,0",,,,,,,,,,,,,,,,,16,",,X",1039,",,X",,,,,,,,,1401,",,X",,,,,,,,,,,,,691,",,X",,,270,",,X",280,",,X",,,,,,,0,",,0",,,58,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/16/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",389,",,0",239,",,0",,,,,,,,,,,,,,,,,28,",,X",1739,",,X",,,,,,,,,1739,",,X",,,,,,,,,,,,,720,",,X",,,130,",,X",130,",,X",,,,,,,0,",,0",,,103,",,X",130,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/17/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",51,",,0,2400",0,",,0",0,",,0",356,",,0",222,",,0",,,,,,,,,,,,,,,,,25,",,X",2046,",,X",,,,,,,,,2045,",,X",,,,,,,,,,,,,671,",,X",,,10,",,X",10,",,X",,,,,,,0,",,0",,,94,",,X",112,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/18/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",356,",,0",228,",,0",,,,,,,,,,,,,,,,,15,",,X",1615,",,X",,,,,,,,,1615,",,X",,,,,,,,,,,,,827,",,X",,,330,",,X",340,",,X",,,,,,,0,",,0",,,80,",,X",94,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/19/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",367,",,0",228,",,0",,,,,,,,,,,,,,,,,18,",,X",1541,",,X",,,,,,,,,1420,",,X",,,,,,,,,,,,,841,",,X",,,70,",,X",50,",,X",,,,,,,0,",,0",,,45,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/20/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,0",0,",,0",372,",,0",233,",,0",,,,,,,,,,,,,,,,,31,",,X",1557,",,X",,,,,,,,,1959,",,X",,,,,,,,,,,,,813,",,X",,,40,",,X",160,",,X",,,,,,,0,",,0",,,76,",,X",80,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/21/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",488,",,0,2400",0,",,0",0,",,0",356,",,0",233,",,0",,,,,,,,,,,,,,,,,32,",,X",1523,",,X",,,,,,,,,1533,",,X",,,,,,,,,,,,,633,",,X",,,320,",,X",160,",,X",,,,,,,0,",,0",,,116,",,X",143,",,X",,,,,,,1,",,0",1,",,X",1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/22/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",64,",,0,2400",0,",,0",0,",,0",361,",,0",222,",,0",,,,,,,,,,,,,,,,,26,",,X",1945,",,X",,,,,,,,,1945,",,X",,,,,,,,,,,,,773,",,X",,,290,",,X",290,",,X",,,,,,,0,",,0",,,107,",,X",139,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/23/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",109,",,0,2400",0,",,0",0,",,0",356,",,0",228,",,0",,,,,,,,,,,,,,,,,24,",,X",1542,",,X",,,,,,,,,1542,",,X",,,,,,,,,,,,,809,",,X",,,230,",,X",240,",,X",,,,,,,0,",,0",,,107,",,X",152,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/24/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",0,",,0",0,",,0",361,",,0",239,",,0",,,,,,,,,,,,,,,,,24,",,X",1731,",,X",,,,,,,,,1501,",,X",,,,,,,,,,,,,685,",,X",,,210,",,X",170,",,X",,,,,,,0,",,0",,,98,",,X",148,",,X",,,,,,,,,,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/25/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",361,",,0",239,",,0",,,,,,,,,,,,,,,,,28,",,X",2111,",,X",,,,,,,,,2110,",,X",,,,,,,,,,,,,768,",,X",,,160,",,X",150,",,X",,,,,,,0,",,0",,,67,",,X",103,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/26/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",790,",,0,2400",,,,,344,",,0",222,",,0",,,,,,,,,,,,,,,,,33,",,X",1624,",,X",,,,,,,,,1624,",,X",,,,,,,,,,,,,621,",,X",,,180,",,X",180,",,X",,,,,,,0,",,0",,,130,",,X",165,",,X",,,,,,,1,",,0",1,",,X",1,",,0",,,1,",,0",,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/27/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",317,",,0",217,",,0",,,,,,,,,,,,,,,,,16,",,X",1806,",,X",,,,,,,,,1806,",,X",,,,,,,,,,,,,705,",,X",,,90,",,X",90,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/28/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",328,",,0",228,",,0",,,,,,,,,,,,,,,,,35,",,X",1743,",,X",,,,,,,,,1742,",,X",,,,,,,,,,,,,680,",,X",,,110,",,X",120,",,X",,,,,,,0,",,0",,,107,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/29/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",53,",,0,2400",0,",,0",0,",,0",333,",,0",222,",,0",,,,,,,,,,,,,,,,,28,",,X",1510,",,X",,,,,,,,,1509,",,X",,,,,,,,,,,,,621,",,X",,,90,",,X",80,",,X",,,,,,,0,",,0",,,134,",,X",152,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/30/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",333,",,0",217,",,0",,,,,,,,,,,,,,,,,30,",,X",1718,",,X",,,,,,,,,1718,",,X",,,,,,,,,,,,,787,",,X",,,110,",,X",110,",,X",,,,,,,0,",,0",,,98,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/31/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",328,",,0",222,",,0",,,,,,,,,,,,,,,,,25,",,X",1642,",,X",,,,,,,,,1234,",,X",,,,,,,,,,,,,790,",,X",,,110,",,X",90,",,X",,,,,,,0,",,0",,,63,",,X",94,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/1/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",328,",,0",217,",,0",,,,,,,,,,,,,,,,,24,",,X",1642,",,X",,,,,,,,,1636,",,X",,,,,,,,,,,,,786,",,X",,,120,",,X",110,",,X",,,,,,,0,",,0",,,103,",,X",116,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/2/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",74,",,0,2400",0,",,0",0,",,0",322,",,0",211,",,0",,,,,,,,,,,,,,,,,54,",,X",1411,",,X",,,,,,,,,1411,",,X",,,,,,,,,,,,,702,",,X",,,70,",,X",70,",,X",,,,,,,0,",,0",,,116,",,X",139,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,8/3/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",28,",,0,2400",0,",,0",0,",,0",306,",,0",228,",,0",,,,,,,,,,,,,,,,,56,",,X",1507,",,X",,,,,,,,,1506,",,X",,,,,,,,,,,,,691,",,X",,,120,",,X",120,",,X",,,,,,,0,",,0",,,170,",,X",228,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,8/4/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",3,",,0,2400",0,",,0",0,",,0",328,",,0",233,",,0",,,,,,,,,,,,,,,,,36,",,X",1923,",,X",,,,,,,,,1922,",,X",,,,,,,,,,,,,737,",,X",,,130,",,X",130,",,X",,,,,,,0,",,0",,,76,",,X",98,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,8/5/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",322,",,0",217,",,0",,,,,,,,,,,,,,,,,29,",,X",1450,",,X",,,,,,,,,1449,",,X",,,,,,,,,,,,,766,",,X",,,220,",,X",230,",,X",,,,,,,0,",,0",,,67,",,X",89,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/6/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",333,",,0",206,",,0",,,,,,,,,,,,,,,,,28,",,X",1330,",,X",,,,,,,,,1329,",,X",,,,,,,,,,,,,764,",,X",,,230,",,X",230,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/7/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",0,",,0",0,",,0",322,",,0",228,",,0",,,,,,,,,,,,,,,,,21,",,X",1158,",,X",,,,,,,,,1115,",,X",,,,,,,,,,,,,763,",,X",,,250,",,X",270,",,X",,,,,,,0,",,0",,,80,",,X",98,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,8/8/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",289,",,0",228,",,0",,,,,,,,,,,,,,,,,33,",,X",1203,",,X",,,,,,,,,1425,",,X",,,,,,,,,,,,,488,",,X",,,60,",,X",50,",,X",,,,,,,0,",,0",,,72,",,X",98,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/9/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",294,",,0",211,",,0",,,,,,,,,,,,,,,,,28,",,X",1604,",,X",,,,,,,,,1604,",,X",,,,,,,,,,,,,729,",,X",,,20,",,X",10,",,X",,,,,,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/10/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",317,",,0",200,",,0",,,,,,,,,,,,,,,,,14,",,X",1549,",,X",,,,,,,,,1228,",,X",,,,,,,,,,,,,747,",,X",,,50,",,X",70,",,X",,,,,,,0,",,0",,,49,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/11/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",10,",,0,2400",0,",,0",0,",,0",328,",,0",211,",,0",,,,,,,,,,,,,,,,,13,",,X",1232,",,X",,,,,,,,,1232,",,X",,,,,,,,,,,,,717,",,X",,,110,",,X",110,",,X",,,,,,,0,",,0",,,72,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,8/12/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",350,",,0",211,",,0",,,,,,,,,,,,,,,,,13,",,X",1712,",,X",,,,,,,,,1706,",,X",,,,,,,,,,,,,731,",,X",,,100,",,X",100,",,X",,,,,,,0,",,0",,,40,",,X",49,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/13/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",367,",,0",228,",,0",,,,,,,,,,,,,,,,,13,",,X",1331,",,X",,,,,,,,,1327,",,X",,,,,,,,,,,,,725,",,X",,,140,",,X",130,",,X",,,,,,,0,",,0",,,40,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/14/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",378,",,0",228,",,0",,,,,,,,,,,,,,,,,17,",,X",1536,",,X",,,,,,,,,1318,",,X",,,,,,,,,,,,,700,",,X",,,110,",,X",230,",,X",,,,,,,0,",,0",,,40,",,X",49,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/15/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",389,",,0",233,",,0",,,,,,,,,,,,,,,,,18,",,X",1425,",,X",,,,,,,,,1434,",,X",,,,,,,,,,,,,756,",,X",,,50,",,X",60,",,X",,,,,,,0,",,0",,,63,",,X",76,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/16/1995,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,0",0,",,0",367,",,0",250,",,0",,,,,,,,,,,,,,,,,16,",,X",150,",,X",,,,,,,,,1544,",,X",,,,,,,,,,,,,649,",,X",,,100,",,X",100,",,X",,,,,,,0,",,0",,,49,",,X",58,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
